Sketch Map , BaseId , SketchId , GenId , Generalization Type
JK_Sketch_3.png,1,S0,g.1,No generalization
JK_Sketch_3.png,0,S1,g.0,No generalization
JK_Sketch_3.png,2,S2,g.2,No generalization
JK_Sketch_3.png,10 11,S3,g.10.11,OmissionMerge
JK_Sketch_3.png,50 51,S4,g.50.51,OmissionMerge
JK_Sketch_3.png,52,S5,g.52,No generalization
JK_Sketch_3.png,53,S6,g.53,No generalization
JK_Sketch_3.png,54,S7,g.54,No generalization
JK_Sketch_3.png,56,S8,g.56,No generalization
JK_Sketch_3.png,55,S9,g.55,No generalization
JK_Sketch_3.png,24 26 27,S10,g.24.26.27,OmissionMerge
JK_Sketch_3.png,20 22,S11,g.20.22,OmissionMerge
JK_Sketch_3.png,18,S12,g.18,No generalization
JK_Sketch_3.png,19,S13,g.19,No generalization
JK_Sketch_3.png,17 15,S14,g.15.17,OmissionMerge
JK_Sketch_3.png,123 126,S15,g.123.126,OmissionMerge
JK_Sketch_3.png,32 13 14 31,S16,g.13.14.31.32,OmissionMerge
JK_Sketch_3.png,8 7,S17,g.7.8,OmissionMerge
JK_Sketch_3.png,12,S18,g.12,No generalization
JK_Sketch_3.png,139,S19,g.139,No generalization
JK_Sketch_3.png,49 38 39,S20,g.38.39.49,OmissionMerge
JK_Sketch_3.png,41 42 35,S21,g.35.41.42,OmissionMerge
JK_Sketch_3.png,23,S22,g.23,No generalization
JK_Sketch_3.png,58,S23,g.58,No generalization
JK_Sketch_3.png,64 60 62,S24,g.60.62.64,Amalgamation
JK_Sketch_3.png,82,S25,g.82,No generalization
JK_Sketch_3.png,80,S26,g.80,No generalization
JK_Sketch_3.png,84 86,S27,g.84.86,Amalgamation
JK_Sketch_3.png,90,S28,g.90,No generalization
JK_Sketch_3.png,98,S29,g.98,No generalization
JK_Sketch_3.png,106 108,S30,g.106.108,Amalgamation
JK_Sketch_3.png,116,S31,g.116,No generalization
JK_Sketch_3.png,114,S32,g.114,No generalization
JK_Sketch_3.png,76,S33,g.76,No generalization
JK_Sketch_3.png,78,S34,g.78,No generalization
JK_Sketch_3.png,68,S35,g.68,No generalization
JK_Sketch_3.png,120,S36,g.120,No generalization
JK_Sketch_3.png,118,S37,g.118,No generalization
JK_Sketch_3.png,Features missing in sketch map,"16,21,25,28,29,30,33,34,36,37,40,43,44,45,46,47,48,129,132,135,72,74,88,92,94,96,100,102,104,110,112,140"
JK_Sketch_3.png,Features drawn extra in sketch map, 
   
JK_Sketch_5.png,1,S0,g.1,No generalization
JK_Sketch_5.png,0,S1,g.0,No generalization
JK_Sketch_5.png,2,S2,g.2,No generalization
JK_Sketch_5.png,17 15,S3,g.15.17,OmissionMerge
JK_Sketch_5.png,18,S4,g.18,No generalization
JK_Sketch_5.png,19,S5,g.19,No generalization
JK_Sketch_5.png,20 22,S6,g.20.22,OmissionMerge
JK_Sketch_5.png,24,S7,g.24,No generalization
JK_Sketch_5.png,26 27,S8,g.26.27,OmissionMerge
JK_Sketch_5.png,55,S9,g.55,No generalization
JK_Sketch_5.png,53 54,S10,g.53.54,OmissionMerge
JK_Sketch_5.png,52,S11,g.52,No generalization
JK_Sketch_5.png,51,S12,g.51,No generalization
JK_Sketch_5.png,40 46 47,S14,g.40.46.47,OmissionMerge
JK_Sketch_5.png,25,S15,g.25,No generalization
JK_Sketch_5.png,50,S16,g.50,No generalization
JK_Sketch_5.png,41 42 35 12,S17,g.12.35.41.42,OmissionMerge
JK_Sketch_5.png,23,S18,g.23,No generalization
JK_Sketch_5.png,10 11,S19,g.10.11,OmissionMerge
JK_Sketch_5.png,32 126 123 13 14 31,S20,g.13.14.31.32.123.126,OmissionMerge
JK_Sketch_5.png,58,S21,g.58,No generalization
JK_Sketch_5.png,64 60 62,S22,g.60.62.64,Amalgamation
JK_Sketch_5.png,76,S23,g.76,No generalization
JK_Sketch_5.png,78,S24,g.78,No generalization
JK_Sketch_5.png,114,S25,g.114,No generalization
JK_Sketch_5.png,116,S26,g.116,No generalization
JK_Sketch_5.png,118,S27,g.118,No generalization
JK_Sketch_5.png,120,S28,g.120,No generalization
JK_Sketch_5.png,104,S29,g.104,No generalization
JK_Sketch_5.png,102,S30,g.102,No generalization
JK_Sketch_5.png,98,S31,g.98,No generalization
JK_Sketch_5.png,100,S32,g.100,No generalization
JK_Sketch_5.png,90,S33,g.90,No generalization
JK_Sketch_5.png,92,S34,g.92,No generalization
JK_Sketch_5.png,96,S35,g.96,No generalization
JK_Sketch_5.png,94,S36,g.94,No generalization
JK_Sketch_5.png,110,S37,g.110,No generalization
JK_Sketch_5.png,Features missing in sketch map,"7,8,16,21,28,29,30,33,34,36,37,38,39,43,44,45,48,49,56,129,132,135,139,68,72,74,80,82,84,86,88,106,108,112,140"
JK_Sketch_5.png,Features drawn extra in sketch map, S13
   
JK_Sketch_1.png,0,S0,g.0,No generalization
JK_Sketch_1.png,1,S1,g.1,No generalization
JK_Sketch_1.png,17 15,S2,g.15.17,OmissionMerge
JK_Sketch_1.png,18,S3,g.18,No generalization
JK_Sketch_1.png,19,S4,g.19,No generalization
JK_Sketch_1.png,20 22 24 26 27,S5,g.20.22.24.26.27,OmissionMerge
JK_Sketch_1.png,56,S6,g.56,No generalization
JK_Sketch_1.png,55,S7,g.55,No generalization
JK_Sketch_1.png,54,S8,g.54,No generalization
JK_Sketch_1.png,53,S9,g.53,No generalization
JK_Sketch_1.png,52,S10,g.52,No generalization
JK_Sketch_1.png,50 51,S11,g.50.51,OmissionMerge
JK_Sketch_1.png,10 11,S12,g.10.11,OmissionMerge
JK_Sketch_1.png,2,S13,g.2,No generalization
JK_Sketch_1.png,123 126,S14,g.123.126,OmissionMerge
JK_Sketch_1.png,13,S15,g.13,No generalization
JK_Sketch_1.png,8 7,S16,g.7.8,OmissionMerge
JK_Sketch_1.png,49 38 39,S17,g.38.39.49,OmissionMerge
JK_Sketch_1.png,12,S18,g.12,No generalization
JK_Sketch_1.png,58,S19,g.58,No generalization
JK_Sketch_1.png,62,S20,g.62,No generalization
JK_Sketch_1.png,64,S22,g.64,No generalization
JK_Sketch_1.png,60,S21,g.60,No generalization
JK_Sketch_1.png,84 86,S23,g.84.86,Amalgamation
JK_Sketch_1.png,116,S24,g.116,No generalization
JK_Sketch_1.png,98,S25,g.98,No generalization
JK_Sketch_1.png,120,S26,g.120,No generalization
JK_Sketch_1.png,118,S27,g.118,No generalization
JK_Sketch_1.png,Features missing in sketch map,"14,16,21,23,25,28,29,30,31,32,33,34,35,36,37,40,41,42,43,44,45,46,47,48,129,132,135,139,68,72,74,76,78,80,82,88,90,92,94,96,100,102,104,106,108,110,112,114,140"
JK_Sketch_1.png,Features drawn extra in sketch map, 
   
JK_Sketch_2.png,1,S0,g.1,No generalization
JK_Sketch_2.png,0,S1,g.0,No generalization
JK_Sketch_2.png,2 50 51 10 11,S2,g.2.10.11.50.51,OmissionMerge
JK_Sketch_2.png,52,S3,g.52,No generalization
JK_Sketch_2.png,53 54,S5,g.53.54,OmissionMerge
JK_Sketch_2.png,56,S6,g.56,No generalization
JK_Sketch_2.png,55,S7,g.55,No generalization
JK_Sketch_2.png,20 22 24 26 27,S8,g.20.22.24.26.27,OmissionMerge
JK_Sketch_2.png,17 15,S9,g.15.17,OmissionMerge
JK_Sketch_2.png,18,S10,g.18,No generalization
JK_Sketch_2.png,19,S11,g.19,No generalization
JK_Sketch_2.png,58,S12,g.58,No generalization
JK_Sketch_2.png,62,S13,g.62,No generalization
JK_Sketch_2.png,60,S14,g.60,No generalization
JK_Sketch_2.png,64,S15,g.64,No generalization
JK_Sketch_2.png,68,S16,g.68,No generalization
JK_Sketch_2.png,118,S17,g.118,No generalization
JK_Sketch_2.png,98,S18,g.98,No generalization
JK_Sketch_2.png,90,S19,g.90,No generalization
JK_Sketch_2.png,84 86,S20,g.84.86,Amalgamation
JK_Sketch_2.png,Features missing in sketch map,"7,8,12,13,14,16,21,23,25,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,123,126,129,132,135,139,72,74,76,78,80,82,88,92,94,96,100,102,104,106,108,110,112,114,116,120,140"
JK_Sketch_2.png,Features drawn extra in sketch map, S4
   
JK_Sketch_6.png,1,S0,g.1,No generalization
JK_Sketch_6.png,17 15,S1,g.15.17,OmissionMerge
JK_Sketch_6.png,18,S2,g.18,No generalization
JK_Sketch_6.png,19,S3,g.19,No generalization
JK_Sketch_6.png,20 22 24 26 27,S4,g.20.22.24.26.27,OmissionMerge
JK_Sketch_6.png,53 54,S5,g.53.54,OmissionMerge
JK_Sketch_6.png,56,S6,g.56,No generalization
JK_Sketch_6.png,55,S7,g.55,No generalization
JK_Sketch_6.png,52,S8,g.52,No generalization
JK_Sketch_6.png,50 51,S9,g.50.51,OmissionMerge
JK_Sketch_6.png,11,S10,g.11,No generalization
JK_Sketch_6.png,10 2,S11,g.2.10,OmissionMerge
JK_Sketch_6.png,8 132 12 135,S12,g.8.12.132.135,OmissionMerge
JK_Sketch_6.png,58,S13,g.58,No generalization
JK_Sketch_6.png,64 60 62,S14,g.60.62.64,Amalgamation
JK_Sketch_6.png,90,S16,g.90,No generalization
JK_Sketch_6.png,92,S17,g.92,No generalization
JK_Sketch_6.png,96,S18,g.96,No generalization
JK_Sketch_6.png,98,S19,g.98,No generalization
JK_Sketch_6.png,68,S20,g.68,No generalization
JK_Sketch_6.png,118,S21,g.118,No generalization
JK_Sketch_6.png,120,S22,g.120,No generalization
JK_Sketch_6.png,84 86,S15,g.84.86,Amalgamation
JK_Sketch_6.png,Features missing in sketch map,"0,7,13,14,16,21,23,25,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,123,126,129,139,72,74,76,78,80,82,88,94,100,102,104,106,108,110,112,114,116,140"
JK_Sketch_6.png,Features drawn extra in sketch map, 
   
JK_Sketch_4.png,0,S0,g.0,No generalization
JK_Sketch_4.png,1,S1,g.1,No generalization
JK_Sketch_4.png,17 15,S2,g.15.17,OmissionMerge
JK_Sketch_4.png,19,S3,g.19,No generalization
JK_Sketch_4.png,20 22,S4,g.20.22,OmissionMerge
JK_Sketch_4.png,24 26 27,S5,g.24.26.27,OmissionMerge
JK_Sketch_4.png,56,S6,g.56,No generalization
JK_Sketch_4.png,55,S7,g.55,No generalization
JK_Sketch_4.png,53 54,S8,g.53.54,OmissionMerge
JK_Sketch_4.png,52,S9,g.52,No generalization
JK_Sketch_4.png,50 51,S10,g.50.51,OmissionMerge
JK_Sketch_4.png,10 11,S11,g.10.11,OmissionMerge
JK_Sketch_4.png,2,S12,g.2,No generalization
JK_Sketch_4.png,41 42 35 12,S13,g.12.35.41.42,OmissionMerge
JK_Sketch_4.png,23,S14,g.23,No generalization
JK_Sketch_4.png,32 126 123 13 14 31,S19 S20 S22 S21,g.13.14.31.32.123.126,Abstraction to show existence
JK_Sketch_4.png,129 7 29 33,S25 S24 S23,g.7.29.33.129,Abstraction to show existence
JK_Sketch_4.png,58,S26,g.58,No generalization
JK_Sketch_4.png,64 60 62,S27,g.60.62.64,Amalgamation
JK_Sketch_4.png,68,S28,g.68,No generalization
JK_Sketch_4.png,78,S30,g.78,No generalization
JK_Sketch_4.png,76,S29,g.76,No generalization
JK_Sketch_4.png,114,S31,g.114,No generalization
JK_Sketch_4.png,116,S32,g.116,No generalization
JK_Sketch_4.png,84 86,S33,g.84.86,Amalgamation
JK_Sketch_4.png,90,S34,g.90,No generalization
JK_Sketch_4.png,98,S35,g.98,No generalization
JK_Sketch_4.png,100,S36,g.100,No generalization
JK_Sketch_4.png,106 108,S37,g.106.108,Amalgamation
JK_Sketch_4.png,110,S38,g.110,No generalization
JK_Sketch_4.png,112,S39,g.112,No generalization
JK_Sketch_4.png,120,S40,g.120,No generalization
JK_Sketch_4.png,118,S41,g.118,No generalization
JK_Sketch_4.png,Features missing in sketch map,"8,16,18,21,25,28,30,34,36,37,38,39,40,43,44,45,46,47,48,49,132,135,139,72,74,80,82,88,92,94,96,102,104,140"
JK_Sketch_4.png,Features drawn extra in sketch map, 
   
JK_Sketch_7.png,1,S0,g.1,No generalization
JK_Sketch_7.png,0,S1,g.0,No generalization
JK_Sketch_7.png,15,S2,g.15,No generalization
JK_Sketch_7.png,17,S3,g.17,No generalization
JK_Sketch_7.png,18,S4,g.18,No generalization
JK_Sketch_7.png,19,S5,g.19,No generalization
JK_Sketch_7.png,20,S6,g.20,No generalization
JK_Sketch_7.png,22,S7,g.22,No generalization
JK_Sketch_7.png,24 26,S8,g.24.26,OmissionMerge
JK_Sketch_7.png,27,S9,g.27,No generalization
JK_Sketch_7.png,23,S11,g.23,No generalization
JK_Sketch_7.png,21,S12,g.21,No generalization
JK_Sketch_7.png,48,S13,g.48,No generalization
JK_Sketch_7.png,43 45,S14,g.43.45,OmissionMerge
JK_Sketch_7.png,42,S15,g.42,No generalization
JK_Sketch_7.png,56,S16,g.56,No generalization
JK_Sketch_7.png,55,S17,g.55,No generalization
JK_Sketch_7.png,54,S18,g.54,No generalization
JK_Sketch_7.png,53,S19,g.53,No generalization
JK_Sketch_7.png,52,S20,g.52,No generalization
JK_Sketch_7.png,51,S21,g.51,No generalization
JK_Sketch_7.png,40,S22,g.40,No generalization
JK_Sketch_7.png,49,S23,g.49,No generalization
JK_Sketch_7.png,47,S24,g.47,No generalization
JK_Sketch_7.png,50,S25,g.50,No generalization
JK_Sketch_7.png,38 39,S26,g.38.39,OmissionMerge
JK_Sketch_7.png,139,S27,g.139,No generalization
JK_Sketch_7.png,12,S28,g.12,No generalization
JK_Sketch_7.png,41 35,S29,g.35.41,OmissionMerge
JK_Sketch_7.png,8,S30,g.8,No generalization
JK_Sketch_7.png,11,S31,g.11,No generalization
JK_Sketch_7.png,132 135,S32,g.132.135,OmissionMerge
JK_Sketch_7.png,10,S33,g.10,No generalization
JK_Sketch_7.png,2,S34,g.2,No generalization
JK_Sketch_7.png,123 126,S35,g.123.126,OmissionMerge
JK_Sketch_7.png,7,S36,g.7,No generalization
JK_Sketch_7.png,13,S37,g.13,No generalization
JK_Sketch_7.png,16,S38,g.16,No generalization
JK_Sketch_7.png,14,S39,g.14,No generalization
JK_Sketch_7.png,32 31,S40,g.31.32,OmissionMerge
JK_Sketch_7.png,29,S41,g.29,No generalization
JK_Sketch_7.png,34 30,S42,g.30.34,OmissionMerge
JK_Sketch_7.png,28,S43,g.28,No generalization
JK_Sketch_7.png,58,S44,g.58,No generalization
JK_Sketch_7.png,64,S47,g.64,No generalization
JK_Sketch_7.png,62,S45,g.62,No generalization
JK_Sketch_7.png,60,S46,g.60,No generalization
JK_Sketch_7.png,82,S48,g.82,No generalization
JK_Sketch_7.png,80,S49,g.80,No generalization
JK_Sketch_7.png,84 86,S50,g.84.86,Amalgamation
JK_Sketch_7.png,88,S51,g.88,No generalization
JK_Sketch_7.png,90,S52,g.90,No generalization
JK_Sketch_7.png,92,S53,g.92,No generalization
JK_Sketch_7.png,96,S54,g.96,No generalization
JK_Sketch_7.png,94,S55,g.94,No generalization
JK_Sketch_7.png,98,S56,g.98,No generalization
JK_Sketch_7.png,104,S57,g.104,No generalization
JK_Sketch_7.png,102,S58,g.102,No generalization
JK_Sketch_7.png,106 108,S59,g.106.108,Amalgamation
JK_Sketch_7.png,112,S60,g.112,No generalization
JK_Sketch_7.png,120,S61,g.120,No generalization
JK_Sketch_7.png,118,S62,g.118,No generalization
JK_Sketch_7.png,114,S63,g.114,No generalization
JK_Sketch_7.png,116,S64,g.116,No generalization
JK_Sketch_7.png,76,S65,g.76,No generalization
JK_Sketch_7.png,78,S66,g.78,No generalization
JK_Sketch_7.png,68,S67,g.68,No generalization
JK_Sketch_7.png,140,S68,g.140,No generalization
JK_Sketch_7.png,74,S69,g.74,No generalization
JK_Sketch_7.png,72,S70,g.72,No generalization
JK_Sketch_7.png,Features missing in sketch map,"25,33,36,37,44,46,129,100,110"
JK_Sketch_7.png,Features drawn extra in sketch map, S10
   
JK_Sketch_8.png,1,S0,g.1,No generalization
JK_Sketch_8.png,0,S1,g.0,No generalization
JK_Sketch_8.png,2,S2,g.2,No generalization
JK_Sketch_8.png,11 10 51 50,S3,g.10.11.50.51,OmissionMerge
JK_Sketch_8.png,123 126,S4,g.123.126,OmissionMerge
JK_Sketch_8.png,32 13 14 31,S5,g.13.14.31.32,OmissionMerge
JK_Sketch_8.png,49 39 38 7 8,S6,g.7.8.38.39.49,OmissionMerge
JK_Sketch_8.png,52,S7,g.52,No generalization
JK_Sketch_8.png,53,S8,g.53,No generalization
JK_Sketch_8.png,54 55,S9,g.54.55,OmissionMerge
JK_Sketch_8.png,17 19 15,S10,g.15.17.19,OmissionMerge
JK_Sketch_8.png,64 60 62,S11,g.60.62.64,Amalgamation
JK_Sketch_8.png,84 86,S12,g.84.86,Amalgamation
JK_Sketch_8.png,76,S13,g.76,No generalization
JK_Sketch_8.png,78,S14,g.78,No generalization
JK_Sketch_8.png,68,S15,g.68,No generalization
JK_Sketch_8.png,116,S16,g.116,No generalization
JK_Sketch_8.png,114,S17,g.114,No generalization
JK_Sketch_8.png,118,S18,g.118,No generalization
JK_Sketch_8.png,Features missing in sketch map,"12,16,18,20,21,22,23,24,25,26,27,28,29,30,33,34,35,36,37,40,41,42,43,44,45,46,47,48,56,129,132,135,139,58,72,74,80,82,88,90,92,94,96,98,100,102,104,106,108,110,112,120,140"
JK_Sketch_8.png,Features drawn extra in sketch map, 
   
JK_Sketch_9.png,1,S0,g.1,No generalization
JK_Sketch_9.png,0,S1,g.0,No generalization
JK_Sketch_9.png,32 126 123 13 14 31,S2,g.13.14.31.32.123.126,OmissionMerge
JK_Sketch_9.png,17 15,S3,g.15.17,OmissionMerge
JK_Sketch_9.png,18,S4,g.18,No generalization
JK_Sketch_9.png,19,S5,g.19,No generalization
JK_Sketch_9.png,20 22,S6,g.20.22,OmissionMerge
JK_Sketch_9.png,24 26 27,S7,g.24.26.27,OmissionMerge
JK_Sketch_9.png,23,S8,g.23,No generalization
JK_Sketch_9.png,55,S9,g.55,No generalization
JK_Sketch_9.png,56,S10,g.56,No generalization
JK_Sketch_9.png,53 54,S11,g.53.54,OmissionMerge
JK_Sketch_9.png,52,S12,g.52,No generalization
JK_Sketch_9.png,50 51,S14,g.50.51,OmissionMerge
JK_Sketch_9.png,41 42 35 12,S15,g.12.35.41.42,OmissionMerge
JK_Sketch_9.png,11 2 10,S16,g.2.10.11,OmissionMerge
JK_Sketch_9.png,58,S17,g.58,No generalization
JK_Sketch_9.png,64 60 62,S18,g.60.62.64,Amalgamation
JK_Sketch_9.png,76,S19,g.76,No generalization
JK_Sketch_9.png,78,S20,g.78,No generalization
JK_Sketch_9.png,68,S21,g.68,Collapse
JK_Sketch_9.png,114,S22,g.114,No generalization
JK_Sketch_9.png,118,S23,g.118,No generalization
JK_Sketch_9.png,120,S24,g.120,No generalization
JK_Sketch_9.png,106 108,S25,g.106.108,Amalgamation
JK_Sketch_9.png,98,S26,g.98,No generalization
JK_Sketch_9.png,90,S27,g.90,No generalization
JK_Sketch_9.png,Features missing in sketch map,"7,8,16,21,25,28,29,30,33,34,36,37,38,39,40,43,44,45,46,47,48,49,129,132,135,139,72,74,80,82,84,86,88,92,94,96,100,102,104,110,112,116,140"
JK_Sketch_9.png,Features drawn extra in sketch map, S13
   
JK_Sketch_10.png,1,S0,g.1,No generalization
JK_Sketch_10.png,0,S1,g.0,No generalization
JK_Sketch_10.png,2 10,S2,g.2.10,OmissionMerge
JK_Sketch_10.png,11,S3,g.11,No generalization
JK_Sketch_10.png,50 51,S4,g.50.51,OmissionMerge
JK_Sketch_10.png,52,S5,g.52,No generalization
JK_Sketch_10.png,53,S6,g.53,No generalization
JK_Sketch_10.png,54,S7,g.54,No generalization
JK_Sketch_10.png,56,S8,g.56,No generalization
JK_Sketch_10.png,55,S9,g.55,No generalization
JK_Sketch_10.png,24 26 27,S10,g.24.26.27,OmissionMerge
JK_Sketch_10.png,23,S11,g.23,No generalization
JK_Sketch_10.png,22,S12,g.22,No generalization
JK_Sketch_10.png,21,S13,g.21,No generalization
JK_Sketch_10.png,34 28 30,S14,g.28.30.34,OmissionMerge
JK_Sketch_10.png,41 42 35,S15,g.35.41.42,OmissionMerge
JK_Sketch_10.png,20,S16,g.20,No generalization
JK_Sketch_10.png,19,S17,g.19,No generalization
JK_Sketch_10.png,18,S18,g.18,No generalization
JK_Sketch_10.png,17 15,S19,g.15.17,OmissionMerge
JK_Sketch_10.png,123 126,S20,g.123.126,OmissionMerge
JK_Sketch_10.png,32 13 14 31,S21,g.13.14.31.32,OmissionMerge
JK_Sketch_10.png,7,S22,g.7,No generalization
JK_Sketch_10.png,132 135,S23,g.132.135,OmissionMerge
JK_Sketch_10.png,8,S24,g.8,No generalization
JK_Sketch_10.png,12,S25,g.12,No generalization
JK_Sketch_10.png,49 38 39,S26,g.38.39.49,OmissionMerge
JK_Sketch_10.png,58,S27,g.58,No generalization
JK_Sketch_10.png,64 60 62,S28,g.60.62.64,Amalgamation
JK_Sketch_10.png,84 86,S29,g.84.86,Amalgamation
JK_Sketch_10.png,116,S30,g.116,No generalization
JK_Sketch_10.png,114,S31,g.114,No generalization
JK_Sketch_10.png,98,S32,g.98,No generalization
JK_Sketch_10.png,106,S33,g.106,No generalization
JK_Sketch_10.png,108,S34,g.108,No generalization
JK_Sketch_10.png,118,S35,g.118,No generalization
JK_Sketch_10.png,Features missing in sketch map,"16,25,29,33,36,37,40,43,44,45,46,47,48,129,139,68,72,74,76,78,80,82,88,90,92,94,96,100,102,104,110,112,120,140"
JK_Sketch_10.png,Features drawn extra in sketch map, 
   